digit,speaker_id,gender,accent,age,origin,split
7,59,female,German,31.0,"Europe, Germany, Berlin",train
0,59,female,German,31.0,"Europe, Germany, Berlin",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
4,50,male,German,24.0,"Europe, Germany, Flensburg",train
4,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
4,50,male,German,24.0,"Europe, Germany, Flensburg",train
4,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
4,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
4,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
4,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
4,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
4,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
4,50,male,German,24.0,"Europe, Germany, Flensburg",train
4,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
4,50,male,German,24.0,"Europe, Germany, Flensburg",train
4,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
4,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
4,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
4,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
4,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
1,50,male,German,24.0,"Europe, Germany, Flensburg",train
7,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
4,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
0,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
3,50,male,German,24.0,"Europe, Germany, Flensburg",train
4,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
9,50,male,German,24.0,"Europe, Germany, Flensburg",train
5,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
8,50,male,German,24.0,"Europe, Germany, Flensburg",train
2,50,male,German,24.0,"Europe, Germany, Flensburg",train
6,50,male,German,24.0,"Europe, Germany, Flensburg",train
